text_content,text_length,emotion,misspellings,label,source
"Says a crisis actor played the parts of a shooting victim and the mothers of shooting victims in Las Vegas, Orlando and Thousand Oaks.",24,neutral,1,0,politifact_json
"None of $400 million the City of Austin proposes to spend on road projects ""will be used to add new lanes to congested roadways.""",24,neutral,2,0,politifact_json
"""The Democrats are very sly. … (in New Hampshire) we have same day voter registration, and to be honest, when Massachusetts elections are not very close, they’re busing them in all over the place.""",34,disgust,4,0,politifact_json
"Says Marco Rubio sold a home to a chiropractor who had been lobbying him on automobile insurance legislation and ""once he sold the home, for $380,000 cash, the speaker's position on the issue changed.""",34,neutral,5,0,politifact_json
"Mitt Romney said we should let foreclosures ""hit the bottom.""",10,neutral,2,0,politifact_json
"A president must ""obtain Congress' consent before formally accepting the Nobel Prize.""",12,neutral,2,0,politifact_json
"""Congress as a whole is less popular than it’s been since polling was invented.""",14,neutral,3,1,politifact_json
NPR posted a story about the Capitol breach before it happened.,11,neutral,1,0,politifact_json
"""Mr. Hurt would re-open that darn (Medicare) doughnut hole.""",9,neutral,4,0,politifact_json
"College students ""who are NOT U.S. Citizens and who get the PELL Grant"" plan to return to their home countries after getting free gas cards and child care.",28,neutral,4,0,politifact_json
"""On 60 Minutes, Joe said he never met with Hunter and the Burisma CEO. Well, here he is with both.""",20,neutral,4,0,politifact_json
"""In the state of Rhode Island 25 percent of our current physicians are graduates of for-profit medical schools.""",18,neutral,3,0,politifact_json
"""The reality is, with a $2 trillion-a-year health care budget, we're spending more on health care, nearly 17 percent of our gross domestic product, versus 3.8 percent of GDP on the entire military budget.""",34,neutral,5,0,politifact_json
"Says he ""was the only Republican"" to vote against creating a House panel to investigate Planned Parenthood.",17,neutral,2,1,politifact_json
"""Since 1990, in inflation-adjusted dollars, per-student funding of the (Florida) state university system from general revenue has dropped by about $4,000.""",21,neutral,5,1,politifact_json
Did not vote for tax increases as a member of the West Miami City Commission.,15,neutral,0,0,politifact_json
"Says actor Dwayne ""The Rock"" Johnson wore a T-shirt stating: ""We Stand for the flag, we kneel for the fallen.""",20,neutral,3,0,politifact_json
"The incandescent light bulb ""has no effect whatever on the planet.""",11,neutral,2,0,politifact_json
"""Al-Qaida has grown fourfold in five years.""",7,fear,3,0,politifact_json
"""Covid-19 is NOT killing people. Weak immune systems and bad doctors are.""",12,neutral,3,0,politifact_json
"Says George LeMieux ""even compared Marco Rubio to Barack Obama.""",10,disgust,4,0,politifact_json
"Say ""Sam Hyde identified as perpitrator (sic) of Beirut explosion""",10,neutral,3,0,politifact_json
Cobb is one of the largest school systems (in the nation) that is debt free.,15,neutral,0,1,politifact_json
"Says ""Bill Clinton and George Bush both say build the Keystone XL.""",12,neutral,3,1,politifact_json
"""We have been teaching these (Common Core) standards in Florida schools since 2010.""",13,neutral,2,0,politifact_json
"Says Al Jazeera tweeted, ""#BreakingNews Taliban started abducting minor girls from their home. The parents who are refusing to give their daughters to Taliban are being killed by Taliban fighters.""",30,fear,4,0,politifact_json
"The United States has ""10,000 IRS agents making sure that you don't take an improper charity deduction,"" but to fight terrorism, it has ""less than two dozen people focusing on countering violent extremism at home.""",35,neutral,5,0,politifact_json
"""Joe Biden’s open border"" means that there are ""more Democrat voters pouring into this country.""",15,neutral,3,0,politifact_json
"""President Obama became the first president since Carter to leave the White House with a smaller federal prison population than when he took office.""",24,neutral,2,1,politifact_json
"Says Jeb Bush ""flip-flop-flip(ped) on immigration.""",6,neutral,5,1,politifact_json
"Elizabeth Townsend runs the elections office that omitted a school board race on a ballot and gave a School Board candidate ""faulty advice.""",23,anger,2,0,politifact_json
"""Since the reopening of (Georgia), we’ve seen our COVID rate skyrocket by 40%.""",13,neutral,5,0,politifact_json
"The national debt of $16 trillion, is ""enough to buy both the Cleveland Indians and Cincinnati Reds 1,918 times.""",19,neutral,3,1,politifact_json
"Says ""as Co-Chair of the Joint Ways & Means Committee, I secured the key piece of funding for"" the Portland-Milwaukie Light Rail project bridge.""",24,neutral,4,1,politifact_json
"""They have 180 million people, families under what he wants to do, which will basically be socialized medicine — you won’t even have a choice — they want to terminate 180 million plans.""",33,neutral,4,0,politifact_json
"""For too long, Obamacare has caused high premiums and dismal coverage. ... Under Obamacare premiums in job-based coverage have increased by $3,775""",22,sadness,6,0,politifact_json
"Says since 2000, Austin’s ""tax burden"" rose more than 40 percent while family income rose more than 20 percent.",19,neutral,3,1,politifact_json
"""89,000 children were separated from their parents under Obama"" and ""only 1,900 children have been separated under Trump.""",18,sadness,4,0,politifact_json
"""Any government-run 'public' plan ... creates an entitlement that will cost another $1 trillion over the next 10 years.""",19,neutral,5,0,politifact_json
"""Santorum also voted for a teapot museum in North Carolina.""",10,neutral,3,0,politifact_json
"""Switzerland (where the government) issues every household a gun . . . has the lowest gun related crime rate of any civilized country in the world!!!""",26,anger,2,0,politifact_json
"""The (Ohio) economy is on the mend. … It is in better shape than it was when we took office.""",20,neutral,3,0,politifact_json
"""Nancy Pelosi vows Democrats will raise taxes if they take back the House.""",13,anger,3,0,politifact_json
"""Very, very, very few people get a pat-down"" when they go through airport security.",14,neutral,3,0,politifact_json
"""You’ve got each day 10,000 new seniors, baby boomers, becoming eligible for the entitlement programs.""",15,neutral,5,1,politifact_json
"""A majority of the candidates on this stage have supported amnesty ... I have never supported amnesty.""",17,neutral,3,1,politifact_json
Four out of 10 homicides are committed by gun in this city.,12,neutral,0,1,politifact_json
"""The United States is the only industrialized, modernized country that does not already have a paid family medical leave program in place.""",22,neutral,2,1,politifact_json
"""If we use (Tax Increment Financing) funding, that's going to take funds from the general fund for Pinellas County, as it will take funds from the general fund for the city of St. Pete.""",34,neutral,4,0,politifact_json
"""Half of all NC legislative candidates are unopposed because of gerrymandering.""",11,neutral,3,1,politifact_json
"""Under President Obama: $4,000 tax hike on middle-class families.""",9,disgust,4,0,politifact_json
"Under Obamacare, ""The IRS will have access to the American people’s protected health care information.""",15,neutral,5,0,politifact_json
"The Uvalde, Texas, school shooter was a ""transsexual leftist illegal alien named Salvatore Ramos.""",14,neutral,3,0,politifact_json
"""Flip Flop! After opposing term limits for decades, Adam Putnam adopts Donald Trump and Ron DeSantis’ position.""",17,neutral,4,0,politifact_json
Health care premiums for consumers have doubled since 2001.,9,neutral,0,1,politifact_json
"""It's been nearly three weeks since the president has commented"" on questions about possible hidden wait lists at veterans hospitals.",20,neutral,3,1,politifact_json
An election worker in Georgia threw away a ballot.,9,disgust,0,0,politifact_json
"After Massachusetts passed a mandatory health insurance law ""their mortality rate went down...it saved lives.""",15,neutral,3,1,politifact_json
"""Biden’s plan will immediately let in 25,000 asylum-seekers who’d been waiting in Mexico as their cases were judged.""",18,neutral,5,0,politifact_json
"""Today in America, 70 percent of us are earning the same or less than we were 12 years ago, and this is the first time that that has happened this side of World War II.""",35,neutral,3,0,politifact_json
"""Hunters contribute more than $500 million"" to West Virginia.",9,neutral,2,1,politifact_json
"Says Nancy Pelosi was ""asked to leave a children’s benefit after drunken outburst.""",13,anger,4,0,politifact_json
Says Scott Brown voted with President Barack Obama 70 percent of the time in 2011.,15,neutral,0,1,politifact_json
"Tax rates were significantly higher ""in the '40s, the '50s, and the '60s.""",13,neutral,5,1,politifact_json
"""I’ve released 22 years of my tax returns. You can go online and look. (Donald Trump) hasn’t released one.""",19,neutral,5,1,politifact_json
The U.S. ranks 37th in the world for health care.,10,neutral,2,1,politifact_json
"""I stopped requesting earmarks in 2008.""",6,neutral,2,1,politifact_json
"""California is growing a hell of a lot faster than Texas.""",11,disgust,2,1,politifact_json
Preventive care does not save the government money.,8,neutral,0,1,politifact_json
"Says Dr. Anthony Fauci in an email ""advises a family member to use (hydroxychloroquine) and antibiotic therapy, the same evening in which in a press conference he attacked (President Donald Trump) on the usefulness of (hydroxychloroquine) to fight the virus.""",40,neutral,5,0,politifact_json
